,imdb_title_id,title,year,release_month,release_weekday,duration,country1,language,production_company,IMDb rating,votes,director,f-dir,movie_count,writer,f-wr,Genre1,Genre2,Main Actor1,Main Actor2,Main Actor3,f-ac,usa_gross_income,worlwide_gross_income,budget,f-rated,YearGp
449,tt0772165,Dark Streets,2008,6,Saturday,83,USA,English,Capture Film International,4.5,354,Rachel Samuels,1.0,1,Rachel Samuels,1.0,Drama,Thriller,Noel Arthur,Sybil Azur,Pat Crawford Brown,0.67,20212.94159858432,20212.94159858432,$ 8000000,2.67,10s_early
450,tt0862846,Sunshine Cleaning,2008,4,Friday,91,USA,English,Overture Films,6.8,68914,Christine Jeffs,1.0,2,Christine Jeffs,1.0,Comedy,Drama,Amy Adams,Emily Blunt,Alan Arkin,0.67,14500135.6160295,19930753.78768526,$ 8000000,2.67,10s_early
451,tt0430770,The Women,2008,10,Friday,114,USA,English,Picturehouse,5.0,20131,Diane English,1.0,1,Anita Loos,1.0,Comedy,Drama,Meg Ryan,Annette Bening,Eva Mendes,1.0,32338392.55758164,60112970.96559732,$ 16000000,3.0,10s_early
452,tt1082009,Joueuse,2009,8,Wednesday,97,France,French,Mon Voisin Productions,6.9,2576,Caroline Bottaro,1.0,1,Caroline Bottaro,1.0,Drama,,Sandrine Bonnaire,Kevin Kline,Francis Renaud,0.33,577501.381160359,2965982.4804625767,EUR 5000000,2.33,10s_early
453,tt0896529,Cairo Time,2009,10,Friday,90,Canada,English,Foundry Films,6.6,6206,Ruba Nadda,1.0,2,Ruba Nadda,1.0,Drama,Romance,Patricia Clarkson,Alexander Siddig,Elena Anaya,0.67,1934554.2287624043,2988558.488582388,,2.67,10s_early
454,tt1226232,The Greatest,2009,11,Thursday,99,USA,English,Barbarian Films,6.6,8509,Shana Feste,1.0,3,Shana Feste,1.0,Drama,Romance,Carey Mulligan,Aaron Taylor-Johnson,Pierce Brosnan,0.33,138450.25905088632,1622017.540955639,$ 6000000,2.33,10s_early
455,tt1245358,My Year Without Sex,2009,5,Thursday,96,Australia,English,Hibiscus Films,5.8,865,Sarah Watt,1.0,2,Sarah Watt,1.0,Comedy,Drama,Portia Bradley,Jonathan Segat,Sacha Horler,0.67,3762.668019968583,971469.2501200256,AUD 4000000,2.67,10s_early
456,tt1054580,Desert Flower,2009,4,Thursday,120,UK,English,Desert Flower Filmproductions,7.4,12206,Sherry Hormann,1.0,1,Sherry Hormann,1.0,Biography,Drama,Soraya Omar-Scego,Idriss Abdillahi Houfaneh,Awa Saïd Darar,0.67,53500.09661736669,17713061.8996863,,2.67,10s_early
457,tt1213929,White Wedding,2009,4,Wednesday,93,South Africa,Zulu,Stepping Stone Pictures,5.8,576,Jann Turner,1.0,1,Jann Turner,1.0,Comedy,Romance,Kenneth Nkosi,Rapulana Seiphemo,Jodie Whittaker,0.33,14126.592662337962,759005.7790264615,,2.33,10s_early
458,tt1355623,Barbe bleue,2009,4,Thursday,80,France,French,Flach Film,6.3,1255,Catherine Breillat,1.0,7,Catherine Breillat,1.0,Fantasy,,Dominique Thomas,Lola Créton,Daphné Baiwir,0.67,40401.3311922885,46681.69339554481,$ 2400000,2.67,10s_early
459,tt1232776,Fish Tank,2009,7,Friday,123,Netherlands,English,BBC Films,7.3,57631,Andrea Arnold,1.0,3,Andrea Arnold,1.0,Drama,,Katie Jarvis,Michael Fassbender,Rebecca Griffiths,0.67,451996.6785449595,2900475.383267221,$ 3000000,2.67,10s_early
460,tt1356928,Le père de mes enfants,2009,6,Friday,110,France,French,Les Films Pelléas,6.7,2381,Mia Hansen-Løve,1.0,4,Mia Hansen-Løve,1.0,Drama,,Louis-Do de Lencquesaing,Chiara Caselli,Alice de Lencquesaing,0.67,173743.8196767923,580063.7110335279,EUR 2100000,2.67,10s_early
461,tt1135952,White Material,2009,3,Wednesday,106,France,French,Why Not Productions,6.9,6735,Claire Denis,1.0,8,Claire Denis,1.0,Drama,War,Isabelle Huppert,Christopher Lambert,Nicolas Duvauchelle,0.33,366760.60642220214,1679790.6001016141,,2.33,10s_early
462,tt1135503,Julie & Julia,2009,10,Friday,123,USA,English,Columbia Pictures,7.0,105146,Nora Ephron,1.0,8,Nora Ephron,1.0,Biography,Drama,Meryl Streep,Amy Adams,Stanley Tucci,0.67,113550089.86089109,156273799.10850805,$ 40000000,2.67,10s_early
463,tt1134629,The Private Lives of Pippa Lee,2009,7,Friday,98,USA,English,Grand Army Entertainment,6.4,12854,Rebecca Miller,1.0,3,Rebecca Miller,1.0,Comedy,Drama,Robin Wright,Mike Binder,Alan Arkin,0.33,406976.15663498593,3451391.988808457,,2.33,10s_early
464,tt1133993,Serious Moonlight,2009,12,Friday,81,USA,English,Night and Day Pictures,5.4,7766,Cheryl Hines,1.0,1,Cheryl Hines,1.0,Comedy,Crime,Meg Ryan,Timothy Hutton,Justin Long,0.33,30568.20934850398,420211.2418697007,,2.33,10s_early
465,tt1131734,Jennifer's Body,2009,11,Friday,102,USA,English,Fox Atomic,5.2,112913,Karyn Kusama,1.0,4,Karyn Kusama,1.0,Comedy,Horror,Megan Fox,Amanda Seyfried,Johnny Simmons,0.67,19548976.07929168,38068285.207078494,$ 16000000,2.67,10s_early
466,tt1252595,Ghosted,2009,4,Thursday,89,Taiwan,English,Hyena Films,4.6,353,Monika Treut,1.0,1,Monika Treut,1.0,Drama,Mystery,Inga Busch,Huan-Ru Ke,Ting Ting Hu,1.0,2147.338594275113,2147.338594275113,EUR 800000,3.0,10s_early
467,tt1148165,Bran Nue Dae,2009,1,Thursday,85,Australia,English,Robyn Kershaw Productions,6.2,1708,Rachel Perkins,1.0,1,Rachel Perkins,1.0,Comedy,Drama,Rocky McKenzie,Jessica Mauboy,Ernie Dingo,0.33,137005.02779473935,8218431.794189346,AUD 6500000,2.33,10s_early
468,tt1249443,You Wont Miss Me,2009,1,Friday,81,USA,English,Helavanna Productions,4.9,284,Ry Russo-Young,1.0,3,Ry Russo-Young,1.0,Comedy,Drama,Stella Schnabel,Simon O'Connor,Zachary Tucker,0.33,2702.268792795648,2702.268792795648,,2.33,10s_early
469,tt1142433,Post Grad,2009,7,Friday,88,USA,English,Fox Atomic,5.3,13567,Vicky Jenson,1.0,1,Vicky Jenson,1.0,Comedy,Romance,Alexis Bledel,Zach Gilford,Michael Keaton,0.33,7696663.5005104,7738536.603098765,$ 15000000,2.33,10s_early
470,tt1220220,Motherhood,2009,8,Friday,90,USA,English,John Wells Productions,4.6,4322,Katherine Dieckmann,1.0,2,Katherine Dieckmann,1.0,Comedy,Drama,Uma Thurman,Anthony Edwards,David Schallipp,0.33,112660.48125964285,876953.7799820077,$ 5000000,2.33,10s_early
471,tt1268962,Drool,2009,1,Friday,85,USA,English,Upload Films,5.7,745,Nancy Kissam,1.0,1,Nancy Kissam,1.0,Comedy,,Laura Harring,Jill Marie Jones,Oded Fehr,0.67,1692.5371054876312,1692.5371054876312,$ 1000000,2.67,10s_early
472,tt0995850,Vision - Aus dem Leben der Hildegard von Bingen,2009,9,Thursday,110,Germany,German,ARD Degeto Film,6.6,1040,Margarethe von Trotta,1.0,2,Margarethe von Trotta,1.0,Biography,Drama,Barbara Sukowa,Heino Ferch,Hannah Herzsprung,0.67,525101.4939800593,6126019.225867798,,2.67,10s_early
473,tt1442519,Le hérisson,2009,1,Friday,100,France,French,Les Films des Tournelles,7.4,8556,Mona Achache,1.0,1,Mona Achache,1.0,Drama,,Josiane Balasko,Garance Le Guillermic,Togo Igawa,0.67,854043.6073730871,30319048.10210825,,2.67,10s_early
474,tt1230414,It's Complicated,2009,3,Friday,121,USA,English,Universal Pictures,6.5,84674,Nancy Meyers,1.0,6,Nancy Meyers,1.0,Comedy,Drama,Meryl Streep,Steve Martin,Alec Baldwin,0.33,136000573.97616726,264320075.57766253,$ 85000000,2.33,10s_early
475,tt1206488,La teta asustada,2009,5,Friday,95,Spain,Spanish,Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC),6.7,6560,Claudia Llosa,1.0,2,Claudia Llosa,1.0,Drama,Music,Magaly Solier,Susi Sánchez,Efraín Solís,0.67,12621.042906351817,1879222.86248992,,2.67,10s_early
476,tt0838247,After.Life,2009,8,Thursday,104,USA,English,Lleju Productions,5.9,35853,Agnieszka Wojtowicz-Vosloo,1.0,1,Agnieszka Wojtowicz-Vosloo,1.0,Drama,Mystery,Christina Ricci,Liam Neeson,Justin Long,0.33,131005.74980073365,2926092.650148925,$ 4500000,2.33,10s_early
477,tt1209364,Toe to Toe,2009,2,Friday,104,USA,English,Offhollywood Digital,5.2,444,Emily Abt,1.0,1,Emily Abt,1.0,Drama,,Sonequa Martin-Green,Samantha Eustace,Louisa Krause,1.0,26115.497690375083,26115.497690375083,,3.0,10s_early
478,tt1204773,Alle Anderen,2009,6,Thursday,119,Germany,German,Komplizen Film,6.7,3479,Maren Ade,1.0,3,Maren Ade,1.0,Drama,Romance,Lars Eidinger,Birgit Minichmayr,Hans-Jochen Wagner,0.33,123100.40721180961,3178135.9144669683,,2.33,10s_early
479,tt1190858,Amreeka,2009,6,Wednesday,96,USA,English,National Geographic Entertainment,7.0,3421,Cherien Dabis,1.0,1,Cherien Dabis,1.0,Drama,,Nisreen Faour,Melkar Muallem,Hiam Abbass,0.67,756919.9653020223,2625427.8494805093,,2.67,10s_early
480,tt1185242,Finding Bliss,2009,12,Thursday,96,USA,English,Cinamour Entertainment,5.3,2365,Julie Davis,1.0,2,Julie Davis,1.0,Comedy,Romance,Leelee Sobieski,Matthew Davis,Denise Richards,0.67,8182.807688184322,8182.807688184322,$ 1500000,2.67,10s_early
481,tt1035736,Coco avant Chanel,2009,5,Friday,105,France,French,Haut et Court,6.7,38266,Anne Fontaine,1.0,9,Anne Fontaine,1.0,Biography,Drama,Audrey Tautou,Benoît Poelvoorde,Alessandro Nivola,0.33,7375545.90291651,61299199.02615398,$ 23000000,2.33,10s_early
482,tt1041829,The Proposal,2009,9,Thursday,108,USA,English,Touchstone Pictures,6.7,289455,Anne Fletcher,1.0,4,Anne Fletcher,1.0,Comedy,Drama,Sandra Bullock,Ryan Reynolds,Mary Steenburgen,0.67,197794049.33014348,382871715.12671936,$ 40000000,2.67,10s_early
483,tt0810784,Bright Star,2009,6,Friday,119,UK,English,Pathé Renn Productions,6.9,24991,Jane Campion,1.0,7,Jane Campion,1.0,Biography,Drama,Abbie Cornish,Ben Whishaw,Paul Schneider,0.33,5361876.723395031,17341148.887007833,$ 8500000,2.33,10s_early
484,tt1183665,Cracks,2009,12,Friday,104,UK,English,Antena 3 Films,6.7,18920,Jordan Scott,1.0,1,Ben Court,0.0,Drama,Thriller,Eva Green,Juno Temple,María Valverde,1.0,35808.680614532685,122880.84787239494,,2.0,10s_early
485,tt1315962,Partir,2009,3,Friday,85,France,French,Pyramide Productions,6.2,3988,Catherine Corsini,1.0,3,Emmanuèle Bernheim,1.0,Crime,Drama,Kristin Scott Thomas,Sergi López,Yvan Attal,0.33,212457.43924358036,9115372.712278066,$ 7600000,2.33,10s_early
486,tt1318001,Handsome Harry,2009,12,Monday,94,USA,English,Worldview Entertainment,6.1,2073,Bette Gordon,1.0,1,Bette Gordon,1.0,Drama,,Jamey Sheridan,Steve Buscemi,Mariann Mayberry,0.33,16285.994956580913,16285.994956580913,$ 1000000,2.33,10s_early
487,tt1572311,Tees Maar Khan,2010,12,Friday,135,India,Hindi,Hari Om Entertainment Company,2.5,11120,Farah Khan,1.0,3,Farah Khan,1.0,Comedy,Crime,Akshay Kumar,Katrina Kaif,Akshaye Khanna,0.33,1277631.8435310195,2913147.7315643686,$ 4200000,2.33,10s_early
488,tt1401669,La petite chambre,2010,2,Wednesday,87,Switzerland,French,Vega Film,6.9,200,Stéphanie Chuat,1.0,1,Stéphanie Chuat,1.0,Drama,,Florence Loiret Caille,Michel Bouquet,Éric Caravaca,0.33,8830.547382323806,59844.76203819202,EUR 200000,2.33,10s_early
489,tt1426328,Leonie,2010,11,Saturday,102,France,English,Essen Communications,6.0,422,Hisako Matsui,1.0,1,Hisako Matsui,1.0,Biography,Drama,Emily Mortimer,Shidô Nakamura,Christina Hendricks,0.67,63727.116942436805,1722746.029070514,$ 14000000,2.67,10s_early
490,tt1423593,The Imperialists Are Still Alive!,2010,1,Friday,90,USA,English,Corniche Pictures,6.0,207,Zeina Durra,1.0,1,Zeina Durra,1.0,Drama,,Élodie Bouchez,José María de Tavira,Karim Saleh,0.33,6971.859586528231,6971.859586528231,,2.33,10s_early
491,tt1518812,Meek's Cutoff,2010,4,Friday,104,USA,English,Evenstar Films,6.5,12000,Kelly Reichardt,1.0,6,Kelly Reichardt,1.0,Drama,Western,Michelle Williams,Bruce Greenwood,Will Patton,0.33,1160519.0826760095,1430521.3772012694,$ 2000000,2.33,10s_early
492,tt1433810,Dhobi Ghat,2010,1,Friday,100,India,Hindi,Aamir Khan Productions,7.0,12249,Kiran Rao,1.0,1,Kiran Rao,1.0,Drama,,Prateik,Monica Dogra,Kriti Malhotra,0.67,684413.7112897604,3659167.566762666,INR 102000000,2.67,10s_early
493,tt1422032,También la lluvia,2010,1,Wednesday,103,Spain,Spanish,AXN,7.4,12496,Icíar Bollaín,1.0,2,Icíar Bollaín,1.0,Drama,History,Luis Tosar,Gael García Bernal,Juan Carlos Aduviri,0.0,614835.1698050043,8680386.535270756,,2.0,10s_early
494,tt1496005,The Tree,2010,7,Friday,100,France,English,Les Films du Poisson,6.6,4350,Julie Bertuccelli,1.0,2,Julie Bertuccelli,1.0,Drama,Romance,Charlotte Gainsbourg,Morgan Davies,Marton Csokas,0.33,84457.53906335987,2907962.158780313,EUR 7740000,2.33,10s_early
495,tt1421051,Somewhere,2010,9,Friday,97,USA,English,Focus Features,6.3,42108,Sofia Coppola,1.0,5,Sofia Coppola,1.0,Comedy,Drama,Stephen Dorff,Chris Pontius,Erin Wasson,0.33,2119384.782326558,17552661.814680632,$ 7000000,2.33,10s_early
496,tt1555064,Country Strong,2010,6,Friday,117,USA,English,Screen Gems,6.3,17056,Shana Feste,1.0,3,Shana Feste,1.0,Drama,Music,Gwyneth Paltrow,Tim McGraw,Garrett Hedlund,0.33,23997868.26746799,24366131.76584914,$ 15000000,2.33,10s_early
497,tt1288376,Die Fremde,2010,3,Thursday,119,Germany,German,Independent Artists Filmproduktion,7.5,5141,Feo Aladag,1.0,1,Feo Aladag,1.0,Drama,,Sibel Kekilli,Nizam Schiller,Derya Alabora,0.67,23300.063933118097,1588229.7310828408,,2.67,10s_early
498,tt1294688,Last Night,2010,11,Friday,93,USA,English,Gaumont,6.6,46303,Massy Tadjedin,1.0,1,Massy Tadjedin,1.0,Drama,Romance,Keira Knightley,Sam Worthington,Guillaume Canet,0.33,117503.25145834098,13105847.40226364,,2.33,10s_early
499,tt1261945,Sex and the City 2,2010,5,Friday,146,USA,English,New Line Cinema,4.5,72948,Michael Patrick King,0.0,2,Candace Bushnell,1.0,Comedy,Drama,Sarah Jessica Parker,Kristin Davis,Cynthia Nixon,1.0,113168321.50553986,345085750.5851937,$ 100000000,2.0,10s_early
500,tt1545759,À bout portant,2010,12,Wednesday,81,France,French,LGM Productions,6.8,13310,Fred Cavayé,1.0,1,Fred Cavayé,1.0,Action,Crime,Gilles Lellouche,Roschdy Zem,Gérard Lanvin,0.0,840581.466985545,11260662.985173533,$ 16000000,2.0,10s_early
501,tt1322312,Going the Distance,2010,9,Friday,102,USA,English,New Line Cinema,6.3,56184,Nanette Burstein,1.0,1,Nanette Burstein,1.0,Comedy,Romance,Drew Barrymore,Justin Long,Charlie Day,0.33,21131949.72158069,49920023.19138662,$ 32000000,2.33,10s_early
502,tt1527835,Archipelago,2010,3,Friday,114,UK,English,Wild Horses Film Company,6.4,2352,Joanna Hogg,1.0,4,Joanna Hogg,1.0,Drama,,Tom Hiddleston,Kate Fahy,Amy Lloyd,0.67,9247.14981931247,592725.5681063579,GBP 500000,2.67,10s_early
503,tt1691323,Attenberg,2010,12,Thursday,97,Greece,Greek,Haos Film,6.2,6062,Athina Rachel Tsangari,1.0,1,Athina Rachel Tsangari,1.0,Drama,,Ariane Labed,Vangelis Mourikis,Evangelia Randou,0.67,28528.36517224933,159641.81647374987,,2.67,10s_early
504,tt1017451,The Runaways,2010,4,Thursday,106,USA,English,River Road Entertainment,6.5,45724,Floria Sigismondi,1.0,2,Cherie Currie,1.0,Biography,Drama,Kristen Stewart,Dakota Fanning,Michael Shannon,0.67,4241597.950998826,5556658.734274682,$ 10000000,2.67,10s_early
505,tt1664892,Sykt lykkelig,2010,11,Friday,85,Norway,Norwegian,Maipo Film,6.5,2907,Anne Sewitsky,1.0,1,Ragnhild Tronvoll,1.0,Comedy,Drama,Agnes Kittelsen,Joachim Rafaelsen,Maibritt Saerens,0.67,53593.351680302316,736161.4310910959,,2.67,10s_early
506,tt0775543,Night Catches Us,2010,12,Friday,90,USA,English,SimonSays Entertainment,6.2,1479,Tanya Hamilton,1.0,1,Tanya Hamilton,1.0,Drama,Romance,Anthony Mackie,Jamara Griffin,Sadiq Afif,0.33,90424.09305407784,90424.09305407784,,2.33,10s_early
507,tt0493949,Ramona and Beezus,2010,7,Friday,104,USA,English,Fox 2000 Pictures,6.5,16955,Elizabeth Allen Rosenbaum,1.0,2,Elizabeth Allen Rosenbaum,1.0,Comedy,Drama,Joey King,Selena Gomez,John Corbett,0.67,31057654.706231426,32394985.322912466,$ 15000000,2.67,10s_early
508,tt0896872,The Whistleblower,2010,10,Thursday,112,Canada,English,Samuel Goldwyn Films,7.1,31171,Larysa Kondracki,1.0,1,Eilis Kirwan,1.0,Biography,Crime,Rachel Weisz,Vanessa Redgrave,Monica Bellucci,1.0,1335223.8664654952,2219971.126279488,,3.0,10s_early
509,tt0818098,Dreamkiller,2010,2,Friday,110,USA,English,Delaware Pictures,2.8,108,Catherine C. Pirotta,1.0,1,Catherine C. Pirotta,1.0,Thriller,,Dario Deak,John Savage,Tyrone Power Jr.,0.0,18413.59033459295,18413.59033459295,$ 2500000,2.0,10s_early
510,tt1590157,Sans queue ni tête,2010,9,Wednesday,95,France,French,Liaison Cinématographique,5.6,552,Jeanne Labrune,1.0,1,Jeanne Labrune,1.0,Comedy,Drama,Isabelle Huppert,Bouli Lanners,Sabila Moussadek,0.67,10511.199948637048,349522.3232243093,,2.67,10s_early
511,tt1212454,An Invisible Sign,2010,4,Friday,96,USA,English,J2 Pictures,5.4,3994,Marilyn Agrelo,1.0,1,Aimee Bender,1.0,Comedy,Drama,Jessica Alba,Chris Messina,Sônia Braga,0.67,1518.0470567193747,60695.770435117585,,2.67,10s_early
512,tt1624426,I Will Follow,2010,9,Saturday,80,USA,English,Kandoo Films,6.0,745,Ava DuVernay,1.0,2,Ava DuVernay,1.0,Drama,,Salli Richardson-Whitfield,Tracie Thoms,Omari Hardwick,0.67,161191.90987177606,161191.90987177606,$ 50000,2.67,10s_early
513,tt1479320,Oka!,2011,10,Friday,105,USA,English,James Bruce Productions,5.7,152,Lavinia Currier,1.0,2,Lavinia Currier,1.0,Drama,,Will Yun Lee,Kris Marshall,Haviland Morris,0.33,21129.30707436238,21129.30707436238,,2.33,10s_early
514,tt1511425,Losing Control,2011,3,Friday,91,USA,English,Ph.D. Productions,4.4,463,Valerie Weiss,1.0,1,Valerie Weiss,1.0,Comedy,,Miranda Kent,Reid Scott,Kathleen Robertson,0.67,25406.02425991046,25406.02425991046,,2.67,10s_early
515,tt1486185,Red Riding Hood,2011,4,Friday,100,USA,English,Warner Bros.,5.5,106878,Catherine Hardwicke,1.0,5,Catherine Hardwicke,1.0,Fantasy,Horror,Amanda Seyfried,Gary Oldman,Billy Burke,0.33,43333445.10903844,103852058.43778089,$ 42000000,2.33,10s_early
516,tt1783798,Union Square,2011,7,Friday,80,USA,English,Armian Pictures,5.2,520,Nancy Savoca,1.0,5,Nancy Savoca,1.0,Drama,,Mira Sorvino,Michael Sirow,Tammy Blanchard,0.67,51580.637995189805,51580.637995189805,,2.67,10s_early
517,tt2008006,Tou ze,2011,3,Thursday,118,Hong Kong,Cantonese,Bona International Film Group,7.5,5200,Ann Hui,1.0,3,Susan Chan,1.0,Drama,,Andy Lau,Deannie Ip,Hailu Qin,0.67,220711.7435660334,5495497.590866856,CNY 30000000,2.67,10s_early
518,tt2043879,Histórias que Só Existem Quando Lembradas,2011,7,Friday,98,Brazil,Portuguese,Taiga Filmes,7.3,706,Júlia Murat,1.0,1,Júlia Murat,1.0,Drama,,Sonia Guedes,Lisa Fávero,Luis Serra,0.67,12167.41572159563,46862.096919609314,,2.67,10s_early
519,tt1830792,Romeos,2011,12,Thursday,94,Germany,German,Boogiefilm,7.0,3157,Sabine Bernardi,1.0,1,Sabine Bernardi,1.0,Drama,Romance,Rick Okon,Max Befort,Liv Lisa Fries,0.33,1243.7802737631089,30287.948128159183,,2.33,10s_early
520,tt1847731,Tomboy,2011,10,Friday,82,France,French,Hold Up Films,7.4,17879,Céline Sciamma,1.0,4,Céline Sciamma,1.0,Drama,,Zoé Héran,Malonn Lévana,Jeanne Disson,1.0,149384.79931892644,1653964.280587181,EUR 1000000,3.0,10s_early
521,tt1860152,17 filles,2011,3,Friday,86,France,French,Archipel 35,6.0,3054,Delphine Coulin,1.0,1,Delphine Coulin,1.0,Drama,,Louise Grinberg,Juliette Darche,Roxane Duran,1.0,17400.26741916697,520091.15121877467,,3.0,10s_early
522,tt1886502,Corpo celeste,2011,5,Friday,99,Italy,Italian,Rai Cinema,6.7,1173,Alice Rohrwacher,1.0,2,Alice Rohrwacher,1.0,Drama,,Yle Vianello,Salvatore Cantalupo,Pasqualina Scuncia,0.67,10262.050195830869,399942.6671230866,,2.67,10s_early
523,tt1734580,Lotus Eaters,2011,4,Thursday,78,UK,English,McGuinnessLee,5.1,278,Alexandra McGuinness,1.0,1,Alexandra McGuinness,1.0,Drama,,Antonia Campbell-Hughes,Johnny Flynn,Benn Northover,0.33,2675.1055841806,2675.1055841806,,2.33,10s_early
524,tt1661420,Polisse,2011,2,Friday,127,France,French,Trésor Films,7.3,13151,Maïwenn,1.0,2,Emmanuelle Bercot,1.0,Crime,Drama,Karin Viard,JoeyStarr,Marina Foïs,0.67,243279.27944909505,23703443.243257053,,2.67,10s_early
525,tt1618447,Un amour de jeunesse,2011,6,Friday,110,France,French,Les Films Pelléas,6.6,4720,Mia Hansen-Løve,1.0,4,Mia Hansen-Løve,1.0,Drama,Romance,Lola Créton,Sebastian Urzendowsky,Magne-Håvard Brekke,0.33,109305.38946114275,592450.1684590043,EUR 3600000,2.33,10s_early
526,tt1677082,Return,2011,2,Friday,97,USA,English,2.1 Films,6.1,908,Liza Johnson,1.0,3,Liza Johnson,1.0,Drama,,Linda Cardellini,Michael Shannon,John Slattery,0.33,18552.001049173326,19428.74533095639,,2.33,10s_early
527,tt1610473,Coming Up Roses,2011,9,Friday,93,USA,English,Bullet Pictures,5.8,100,Lisa Albright,1.0,1,Lisa Albright,1.0,Drama,,Bernadette Peters,Rachel Brosnahan,Peter Friedman,0.67,23664.04152681393,23664.04152681393,,2.67,10s_early
528,tt1536048,W.E.,2011,6,Friday,119,UK,English,Semtex Films,6.3,11934,Madonna,1.0,2,Madonna,1.0,Drama,History,Abbie Cornish,Andrea Riseborough,James D'Arcy,0.67,671313.4316636954,2349724.1502496228,$ 15000000,2.67,10s_early
529,tt1549589,Elles,2011,9,Friday,99,France,French,Slot Machine,5.6,6412,Malgorzata Szumowska,1.0,3,Malgorzata Szumowska,1.0,Drama,,Juliette Binoche,Anaïs Demoustier,Joanna Kulig,1.0,181226.0345604808,4397805.695993135,EUR 4000000,3.0,10s_early
530,tt1626135,Balls to the Wall,2011,4,Saturday,85,USA,English,EG Productions,3.8,476,Penelope Spheeris,1.0,6,Penelope Spheeris,1.0,Comedy,,Joe Hursley,Jenna Dewan,Dustin Ybarra,0.33,3612.830767452509,3612.830767452509,,2.33,10s_early
531,tt1623745,Little Birds,2011,1,Saturday,94,USA,English,Polsky Films,6.1,4738,Elgin James,1.0,1,Elgin James,1.0,Drama,,Juno Temple,Kay Panabaker,Kate Bosworth,1.0,20410.192670012755,20410.192670012755,,3.0,10s_early
532,tt1650058,The Perfect Family,2011,4,Sunday,84,USA,English,Certainty Films,5.7,1434,Anne Renton,1.0,1,Paula Goldberg,1.0,Comedy,Drama,Kathleen Turner,Emily Deschanel,Jason Ritter,0.67,126924.26765923205,126924.26765923205,,2.67,10s_early
533,tt1650407,"Få meg på, for faen",2011,8,Friday,76,Norway,Norwegian,Motlys,6.3,8998,Jannicke Systad Jacobsen,1.0,1,Jannicke Systad Jacobsen,1.0,Comedy,Romance,Helene Bergsholm,Malin Bjørhovde,Beate Støfring,1.0,145071.26347587563,2006321.1340541209,NOK 17500000,3.0,10s_early
534,tt1746242,"Small, Beautifully Moving Parts",2011,3,Monday,73,USA,English,Salty Features,5.6,272,Annie J. Howell,1.0,1,Annie J. Howell,1.0,Comedy,,Anna Margaret Hollyman,Rhasaan Oyasaba Manning,Josephine Clausen,0.67,9930.682278306558,9930.682278306558,,2.67,10s_early
535,tt1726589,L!fe Happens,2011,4,Friday,100,USA,English,Stardust Pictures,5.6,7613,Kat Coiro,1.0,3,Kat Coiro,1.0,Comedy,,Krysten Ritter,Kate Bosworth,Rachel Bilson,1.0,35558.76906628018,55275.16015897642,$ 930000,3.0,10s_early
536,tt1728239,Double Dhamaal,2011,6,Friday,138,India,Hindi,Maruti Pictures,3.8,3368,Indra Kumar,1.0,6,Indra Kumar,1.0,Comedy,Crime,Sanjay Dutt,Riteish Deshmukh,Arshad Warsi,0.0,625509.8711472887,1348759.4709676842,INR 350000000,2.0,10s_early
537,tt1718835,Mon pire cauchemar,2011,3,Friday,103,France,French,Ciné@,5.9,2723,Anne Fontaine,1.0,9,Anne Fontaine,1.0,Comedy,Drama,Isabelle Huppert,Benoît Poelvoorde,André Dussollier,0.33,25257.599046852694,9465322.06146555,,2.33,10s_early
538,tt1562872,Zindagi Na Milegi Dobara,2011,7,Friday,155,India,Hindi,Eros International,8.1,65749,Zoya Akhtar,1.0,4,Zoya Akhtar,1.0,Comedy,Drama,Hrithik Roshan,Farhan Akhtar,Abhay Deol,0.0,3576570.142727583,5974682.063017082,INR 550000000,2.0,10s_early
539,tt1714209,In the Land of Blood and Honey,2011,2,Thursday,127,USA,Bosnian,GK Films,4.5,33210,Angelina Jolie,1.0,2,Angelina Jolie,1.0,Drama,Romance,Zana Marjanovic,Goran Kostic,Rade Serbedzija,0.33,349635.7245608809,1384955.66304198,$ 13000000,2.33,10s_early
540,tt1233334,Pariah,2011,1,Thursday,86,USA,English,Chicken And Egg Pictures,7.2,5937,Dee Rees,1.0,1,Dee Rees,1.0,Drama,,Adepero Oduye,Pernell Walker,Aasha Davis,1.0,885433.4849536985,885433.4849536985,$ 450000,3.0,10s_early
541,tt1307926,Go for It!,2011,5,Friday,105,USA,English,Go For It!,3.8,1128,Carmen Marrón,1.0,1,Carmen Marrón,1.0,Drama,Musical,Aimee Garcia,Al Bandiero,Jossara Jinaro,0.67,207377.63663482093,207377.63663482093,$ 200000,2.67,10s_early
542,tt1375669,Simon och ekarna,2011,12,Friday,122,Sweden,Swedish,Götafilm,6.5,2762,Lisa Ohlin,1.0,1,Marnie Blok,1.0,Drama,,Bill Skarsgård,Helen Sjöholm,Jan Josef Liefers,0.33,173351.44418709067,5184035.910637993,,2.33,10s_early
543,tt0893412,From Prada to Nada,2011,1,Friday,107,Mexico,English,MWM Studios,5.5,14211,Angel Gracia,0.0,1,Jane Austen,1.0,Comedy,Drama,Camilla Belle,Alexa PenaVega,Tina French,1.0,3490435.1946661086,4685286.924357269,,2.0,10s_early
